video_channelSubscriber,video_viewCount,video_likeCount,video_commentCount,video_num_tag,video_title_len,video_description_len,total_hour_mv_teaser_publish,total_day_mv_published,video_viewCount_mv_official
31100000,90115.0,11293.0,657.0,6.0,43,356.0,138.00583333333333,431.0,351484.0
31100000,694263.0,99540.0,5499.0,12.0,41,401.0,42.00111111111111,439.0,9400522.0
31100000,812146.0,168666.0,4815.0,19.011019283746556,37,508.0,22.0,452.0,22776262.0
31100000,4641943.0,493686.0,25844.0,19.011019283746556,36,612.0,72.00694444444444,453.0,114535711.0
31100000,794472.0,82896.0,2457.0,18.0,43,400.0,30.0075,460.0,10863626.0
31100000,114594.0,10598.0,462.0,19.011019283746556,51,561.0,23.999166666666667,472.0,251622.0
31100000,1788872.0,357520.0,26228.0,19.011019283746556,24,568.0,89.99388888888889,474.0,26231286.0
31100000,1354900.0,147401.0,6695.0,10.0,30,368.0,41.99666666666667,494.0,37864454.0
31100000,166887.0,19539.0,1043.0,17.0,40,710.0,95.99888888888889,495.0,1142131.0
31100000,145541.0,15418.0,891.0,15.0,40,710.0,174.00083333333333,495.0,1142131.0
31100000,406360.0,65662.0,3445.0,14.0,34,879.0,51.0,501.0,4171624.0
31100000,1437149.0,327943.0,12223.0,19.011019283746556,41,534.0,42.0,502.0,95054658.0
31100000,516705.0,153052.0,8790.0,19.011019283746556,47,528.0,24.002777777777776,514.0,3540379.0
31100000,4593848.0,788139.0,149238.0,19.011019283746556,42,587.0,17.994444444444444,523.0,106522742.0
31100000,798893.0,138618.0,5820.0,19.011019283746556,29,652.0,41.99805555555555,530.0,29274385.0
31100000,780620.0,124961.0,4207.0,11.0,31,414.0,18.00027777777778,543.0,42661945.0
31100000,1048729.0,178023.0,7593.0,10.0,31,414.0,41.995,543.0,42661945.0
31100000,174890.0,26014.0,1747.0,9.0,37,490.0,71.99722222222222,558.0,1714527.0
31100000,158105.0,27690.0,2588.0,11.0,34,477.0,23.998055555555556,568.0,1403870.0
31100000,1344642.0,207771.0,9356.0,18.0,31,442.0,41.99527777777778,579.0,24469803.0
31100000,148248.0,20319.0,849.0,14.0,37,699.0,120.00083333333333,578.0,1241482.0
31100000,178772.0,24033.0,1273.0,16.0,37,699.0,167.99916666666667,578.0,1241482.0
31100000,831307.0,119261.0,2820.0,15.0,28,1003.0,78.00416666666666,582.0,14489935.0
31100000,676637.0,106044.0,8090.0,19.011019283746556,34,672.0,41.99944444444444,586.0,18062478.0
31100000,789751.0,135435.0,9594.0,19.011019283746556,34,672.0,65.99083333333333,586.0,18062478.0
31100000,637062.0,134491.0,16251.0,19.011019283746556,32,524.0,42.01555555555556,592.0,50819112.0
31100000,1102446.0,237351.0,24654.0,19.011019283746556,32,524.0,138.01388888888889,592.0,50819112.0
31100000,137570.0,17987.0,797.0,19.011019283746556,30,345.0,30.001666666666665,598.0,296767.0
31100000,571218.0,77613.0,6844.0,27.0,60,444.0,24.00111111111111,606.0,30339708.0
31100000,761607.0,92199.0,7953.0,26.0,61,445.0,95.99944444444445,606.0,30339708.0
31100000,705371.0,106898.0,10565.0,27.0,45,429.0,143.99694444444444,606.0,30339708.0
31100000,1738767.0,276164.0,14908.0,16.0,35,546.0,25.00138888888889,612.0,31439538.0
31100000,1474470.0,221777.0,11787.0,19.0,36,466.0,48.001666666666665,628.0,66750923.0
31100000,5667749.0,620123.0,43070.0,7.0,31,347.0,47.99888888888889,635.0,43355657.0
31100000,2117497.0,277531.0,15207.0,19.011019283746556,34,561.0,24.006944444444443,645.0,50298428.0
31100000,367216.0,42557.0,2161.0,21.0,34,501.0,17.998055555555556,656.0,10291755.0
31100000,195158.0,25339.0,932.0,9.0,41,710.0,95.99694444444444,655.0,2084526.0
31100000,527194.0,33954.0,2270.0,17.0,41,436.0,48.003055555555555,663.0,3227574.0
31100000,378826.0,24496.0,775.0,17.0,49,444.0,72.00083333333333,663.0,3227574.0
31100000,879785.0,199573.0,8165.0,19.011019283746556,43,418.0,196.00027777777777,678.0,10265692.0
31100000,882447.0,227174.0,8898.0,19.011019283746556,43,417.0,267.99583333333334,678.0,10265692.0
31100000,656602.0,85678.0,2513.0,15.0,41,454.0,42.00111111111111,697.0,15046788.0
31100000,2654222.0,549066.0,26343.0,19.011019283746556,42,482.0,44.025555555555556,708.0,120743258.0
31100000,2831569.0,585411.0,33964.0,19.011019283746556,42,486.0,68.02027777777778,708.0,120743258.0
31100000,360997.0,51115.0,1717.0,19.011019283746556,25,639.0,24.001666666666665,711.0,9398507.0
31100000,1733402.0,361377.0,18638.0,19.011019283746556,31,506.0,25.07,715.0,56288102.0
31100000,3464314.0,594259.0,75271.0,19.011019283746556,27,548.0,96.00055555555555,713.0,126671718.0
31100000,2353856.0,446973.0,24563.0,19.011019283746556,33,508.0,23.997777777777777,719.0,127410265.0
31100000,363369.0,83345.0,3336.0,17.0,41,655.0,18.00027777777778,722.0,3920860.0
31100000,572841.0,93957.0,5000.0,13.0,35,385.0,66.00055555555555,733.0,57620350.0
31100000,474708.0,69191.0,4970.0,19.011019283746556,48,351.0,96.00111111111111,736.0,6430953.0
31100000,1465279.0,361523.0,11688.0,19.011019283746556,33,507.0,23.998333333333335,754.0,69344331.0
31100000,1198812.0,344633.0,75679.0,6.0,29,390.0,48.00277777777778,758.0,11684813.0
31100000,160393.0,23691.0,1052.0,9.0,47,662.0,48.00111111111111,765.0,1730940.0
31100000,1044440.0,77197.0,1690.0,7.0,51,970.0,24.00138888888889,773.0,4694130.0
31100000,146989.0,21787.0,842.0,19.011019283746556,47,662.0,216.0011111111111,765.0,1730940.0
31100000,621187.0,59682.0,2109.0,7.0,52,970.0,48.0,773.0,4694130.0
31100000,222063.0,37071.0,1401.0,19.011019283746556,46,414.0,71.99916666666667,775.0,2917301.0
31100000,701220.0,153827.0,3947.0,19.011019283746556,47,971.0,24.00138888888889,779.0,36857374.0
31100000,697487.0,106900.0,3846.0,19.011019283746556,33,481.0,41.99916666666667,796.0,39633918.0
31100000,607234.0,104955.0,4810.0,19.011019283746556,33,481.0,65.99805555555555,796.0,39633918.0
31100000,221987.0,41684.0,1419.0,11.0,47,405.0,23.99861111111111,800.0,3379674.0
31100000,361918.0,64540.0,3129.0,19.0,47,405.0,72.00194444444445,800.0,3379674.0
31100000,1131587.0,297928.0,15106.0,19.011019283746556,41,758.0,24.0025,803.0,63929185.0
31100000,1287807.0,280475.0,10301.0,7.0,26,750.0,24.001944444444444,821.0,28696169.0
31100000,667267.0,133742.0,9104.0,19.011019283746556,28,367.0,18.0,830.0,8779072.0
31100000,830507.0,203045.0,7072.0,10.0,45,506.0,30.00583333333333,836.0,25032644.0
31100000,1148432.0,141474.0,5534.0,15.0,59,458.0,43.99666666666667,843.0,55899447.0
31100000,241850.0,33127.0,997.0,16.0,67,666.0,5.995555555555556,848.0,2005827.0
31100000,1031385.0,300688.0,13651.0,10.0,60,760.0,65.99888888888889,852.0,21062965.0
31100000,2866226.0,295228.0,10683.0,12.0,50,522.0,59.99861111111111,859.0,128426430.0
31100000,4795161.0,472198.0,22257.0,12.0,50,523.0,84.00055555555555,859.0,128426430.0
31100000,1570085.0,280422.0,14556.0,12.0,43,687.0,37.840555555555554,886.0,41158272.0
31100000,252974.0,41832.0,1620.0,22.0,67,505.0,72.00305555555556,887.0,5585338.0
31100000,253518.0,44414.0,2167.0,19.0,67,505.0,144.005,887.0,5585338.0
31100000,913009.0,183797.0,5393.0,14.0,32,558.0,18.004722222222224,901.0,76400142.0
31100000,1842195.0,347008.0,15297.0,8.0,32,558.0,65.99861111111112,901.0,76400142.0
31100000,1472080.0,279463.0,9452.0,19.011019283746556,33,534.0,53.99611111111111,907.0,44147577.0
31100000,541306.0,123525.0,4475.0,16.0,57,725.0,23.996944444444445,914.0,75799386.0
31100000,650301.0,154887.0,6585.0,16.0,57,725.0,47.99861111111111,914.0,75799386.0
31100000,85185.0,7567.0,219.0,13.0,71,220.0,23.996666666666666,919.0,381071.0
31100000,497497.0,63472.0,2152.0,9.0,31,404.0,65.99805555555555,922.0,11465385.0
31100000,2435555.0,365679.0,17653.0,19.011019283746556,35,439.0,24.01,927.0,79018272.0
31100000,278128.0,25094.0,782.0,15.0,42,330.0,23.9975,950.0,6374293.0
31100000,302560.0,27103.0,1216.0,15.0,42,330.0,47.99916666666667,950.0,6374293.0
31100000,286317.0,73319.0,2926.0,15.0,42,551.0,41.99444444444445,957.0,13950916.0
31100000,384586.0,101916.0,5204.0,16.0,42,552.0,66.00194444444445,957.0,13950916.0
31100000,974312.0,94683.0,3008.0,11.0,31,404.0,1409.9997222222223,922.0,11465385.0
31100000,1921961.0,272795.0,12503.0,19.011019283746556,44,594.0,24.00027777777778,983.0,165402213.0
31100000,48427.0,2806.0,127.0,12.0,44,256.0,23.99972222222222,984.0,268040.0
31100000,90589.0,8213.0,279.0,9.0,27,180.0,23.99972222222222,993.0,305723.0
31100000,302822.0,49031.0,2230.0,12.0,51,435.0,54.00555555555555,997.0,1367245.0
31100000,799750.0,106895.0,5544.0,29.0,39,441.0,54.000277777777775,1019.0,21463052.0
31100000,335049.0,47990.0,1348.0,16.0,47,449.0,102.0,1019.0,21463052.0
31100000,501412.0,71886.0,2506.0,16.0,47,449.0,126.00166666666667,1019.0,21463052.0
31100000,507801.0,73136.0,3316.0,14.0,47,449.0,150.00194444444443,1019.0,21463052.0
31100000,302871.0,39086.0,1002.0,6.0,45,662.0,42.0,1032.0,6411520.0
31100000,56815.0,3589.0,165.0,13.0,45,341.0,29.99861111111111,1059.0,307043.0
31100000,63810.0,5001.0,181.0,12.0,31,342.0,23.99888888888889,1060.0,262719.0
31100000,114966.0,11580.0,375.0,19.011019283746556,55,245.0,23.997777777777777,1063.0,3436151.0
31100000,184961.0,36536.0,813.0,10.0,72,812.0,24.38277777777778,1065.0,10131851.0
31100000,136901.0,13605.0,317.0,12.0,45,393.0,41.999722222222225,1067.0,990714.0
31100000,3589437.0,525271.0,33053.0,23.0,28,399.0,6.001111111111111,1081.0,158686953.0
31100000,90270.0,15625.0,2074.0,5.0,37,320.0,54.00055555555556,1086.0,1054802.0
31100000,120838.0,20996.0,3707.0,5.0,37,320.0,101.99944444444445,1086.0,1054802.0
31100000,62183.0,7574.0,182.0,19.011019283746556,60,727.0,5.999722222222222,1101.0,1463175.0
31100000,57628.0,6140.0,164.0,19.011019283746556,60,727.0,23.997222222222224,1101.0,1463175.0
31100000,393194.0,76835.0,3340.0,12.0,30,452.0,23.999166666666667,1103.0,75922027.0
31100000,482340.0,88189.0,4159.0,8.0,36,473.0,17.996388888888887,1110.0,19688641.0
31100000,647344.0,52740.0,1927.0,12.0,36,561.0,68.00277777777778,1111.0,39295874.0
31100000,793051.0,73430.0,1884.0,14.0,36,560.0,116.00083333333333,1111.0,39295874.0
31100000,741203.0,74719.0,3820.0,28.0,44,429.0,173.9988888888889,1122.0,36260881.0
31100000,802282.0,95571.0,5596.0,19.011019283746556,44,429.0,245.73,1122.0,36260881.0
31100000,694181.0,99504.0,6550.0,24.0,40,424.0,53.304722222222225,1135.0,16397171.0
31100000,2813698.0,360974.0,18070.0,17.0,30,688.0,109.00111111111111,1136.0,119754012.0
31100000,347745.0,70399.0,2928.0,12.0,44,482.0,29.99972222222222,1139.0,10626122.0
31100000,386054.0,89238.0,3980.0,13.0,44,482.0,78.00027777777778,1139.0,10626122.0
31100000,58946.0,4185.0,87.0,8.0,62,174.0,24.0025,1148.0,130312.0
31100000,76766.0,5877.0,242.0,5.0,49,382.0,144.00083333333333,1171.0,195493.0
31100000,2023553.0,184098.0,4972.0,22.0,46,504.0,6.001944444444445,1181.0,48777413.0
31100000,127233.0,9951.0,298.0,7.0,56,411.0,24.0,1194.0,288929.0
31100000,154410.0,9849.0,992.0,7.0,48,257.0,27336.005,59.0,90325.0
31100000,439188.0,37607.0,1055.0,8.0,57,616.0,330.0027777777778,1186.0,2586687.0
31100000,1385469.0,220098.0,5870.0,11.0,33,606.0,24.00111111111111,1206.0,149143022.0
31100000,484908.0,90248.0,2425.0,10.0,60,572.0,47.00111111111111,1209.0,46793279.0
31100000,1001953.0,225161.0,5414.0,8.0,36,551.0,23.968333333333334,1210.0,31958519.0
31100000,101964.0,7751.0,245.0,8.0,41,340.0,42.000277777777775,1211.0,1250795.0
31100000,447721.0,98483.0,3475.0,11.0,46,826.0,24.047777777777778,1213.0,21537606.0
31100000,246389.0,27910.0,1042.0,8.0,40,339.0,89.99361111111111,1211.0,1250795.0
31100000,1453188.0,290971.0,12501.0,9.0,34,595.0,137.9986111111111,1221.0,51329370.0
31100000,200092.0,13385.0,262.0,6.0,42,295.0,24.000555555555554,1230.0,210691.0
31100000,254709.0,17729.0,1040.0,8.0,36,471.0,23.99888888888889,1232.0,19822418.0
31100000,230630.0,18586.0,833.0,8.0,36,471.0,48.00111111111111,1232.0,19822418.0
31100000,297823.0,23431.0,1910.0,8.0,36,471.0,72.00222222222222,1232.0,19822418.0
31100000,2359341.0,216174.0,7284.0,17.0,71,736.0,17.9775,1242.0,100839339.0
31100000,5357066.0,382536.0,14282.0,7.0,45,691.0,41.973055555555554,1242.0,100839339.0
31100000,362976.0,53957.0,4794.0,6.0,32,492.0,102.00055555555555,1243.0,4384359.0
31100000,272784.0,18516.0,647.0,7.0,33,474.0,26.499166666666667,1249.0,4538641.0
31100000,305043.0,17811.0,612.0,8.0,33,474.0,50.5,1249.0,4538641.0
31100000,351748.0,28691.0,1016.0,6.0,38,308.0,32.492777777777775,1257.0,1536502.0
31100000,353541.0,39026.0,1144.0,11.0,54,535.0,18.0,1262.0,6075179.0
31100000,390263.0,30187.0,573.0,11.0,98,401.0,24.000555555555554,1264.0,1606287.0
31100000,526456.0,61102.0,2397.0,9.0,54,535.0,65.99944444444445,1262.0,6075179.0
31100000,44574.0,3473.0,118.0,5.0,44,341.0,48.00083333333333,1266.0,85706.0
31100000,69970.0,5878.0,209.0,5.0,37,334.0,71.99944444444445,1266.0,88448.0
31100000,1132146.0,184353.0,7503.0,14.0,38,570.0,30.00027777777778,1268.0,51424818.0
31100000,65652.0,5826.0,341.0,13.0,48,913.0,71.99972222222222,1269.0,638273.0
31100000,173535.0,29909.0,1272.0,9.0,37,519.0,66.00083333333333,1273.0,2777496.0
31100000,29276.0,2108.0,119.0,8.0,48,910.0,216.00027777777777,1269.0,638273.0
31100000,691830.0,81773.0,2787.0,6.0,29,749.0,47.99777777777778,1282.0,7976764.0
31100000,797535.0,129560.0,5892.0,21.0,36,561.0,20.00027777777778,1283.0,35373731.0
31100000,509278.0,135617.0,6247.0,11.0,43,778.0,23.99972222222222,1283.0,11385269.0
31100000,410100.0,100064.0,3164.0,14.0,53,827.0,23.999166666666667,1297.0,10531253.0
31100000,197331.0,28528.0,1735.0,9.0,45,560.0,126.0,1298.0,2073678.0
31100000,359905.0,55723.0,2225.0,6.0,53,559.0,77.99944444444445,1308.0,7380016.0
31100000,408603.0,67844.0,4136.0,11.0,53,559.0,149.99916666666667,1308.0,7380016.0
31100000,447188.0,104797.0,5409.0,9.0,54,735.0,52.99944444444444,1322.0,25046059.0
31100000,139980.0,20206.0,924.0,12.0,53,164.0,30.000833333333333,1323.0,2075303.0
31100000,161342.0,29162.0,1192.0,10.0,46,770.0,24.106666666666666,1325.0,3095189.0
31100000,189141.0,25436.0,1440.0,11.0,49,869.0,23.999166666666667,1339.0,3679817.0
31100000,69137.0,5331.0,271.0,12.0,51,655.0,17.99861111111111,1354.0,554856.0
31100000,277708.0,35886.0,1260.0,19.011019283746556,50,424.0,113.99972222222222,1350.0,8215261.0
31100000,104915.0,18168.0,587.0,11.0,45,743.0,24.00027777777778,1367.0,1316094.0
31100000,142304.0,23352.0,1341.0,9.0,50,516.0,71.99916666666667,1369.0,872809.0
31100000,645189.0,77150.0,3453.0,10.0,29,329.0,64.7238888888889,1370.0,47840226.0
31100000,952556.0,98863.0,4913.0,11.0,29,329.0,113.99888888888889,1370.0,47840226.0
31100000,257330.0,43754.0,3471.0,8.0,57,537.0,48.00111111111111,1376.0,1464992.0
31100000,402338.0,79763.0,2487.0,13.0,42,546.0,23.997777777777777,1388.0,6710786.0
31100000,26434.0,2243.0,90.0,8.0,42,552.0,23.99888888888889,1388.0,276081.0
31100000,1071323.0,171781.0,11561.0,21.0,35,559.0,23.99972222222222,1395.0,20937343.0
31100000,55620.0,6239.0,202.0,11.0,56,748.0,24.001666666666665,1402.0,581921.0
31100000,2041652.0,201856.0,9811.0,15.0,37,206.0,23.998333333333335,1407.0,21054136.0
31100000,124975.0,16826.0,1232.0,12.0,33,356.0,24.000833333333333,1409.0,1022695.0
31100000,162727.0,25186.0,612.0,19.011019283746556,64,780.0,23.999166666666667,1416.0,12940212.0
31100000,174927.0,15048.0,537.0,12.0,31,333.0,30.000555555555554,1417.0,4904428.0
31100000,177328.0,18478.0,777.0,14.0,31,333.0,54.00055555555556,1417.0,4904428.0
31100000,62328.0,7754.0,567.0,5.0,45,406.0,72.00055555555555,1417.0,320469.0
31100000,205227.0,21464.0,1253.0,6.0,52,363.0,72.00055555555555,1427.0,3661618.0
31100000,251165.0,27998.0,1055.0,14.0,84,1050.0,24.99861111111111,1430.0,4948587.0
31100000,53847.0,4453.0,225.0,19.011019283746556,28,245.0,120.00194444444445,1431.0,529582.0
31100000,269543.0,39088.0,2722.0,8.0,24,319.0,42.0,1438.0,3669834.0
31100000,69261.0,7786.0,446.0,8.0,48,752.0,24.00111111111111,1443.0,1900230.0
31100000,4002523.0,364627.0,19364.0,16.0,48,376.0,41.999722222222225,1443.0,74514167.0
31100000,162781.0,26893.0,835.0,10.0,85,1011.0,23.998055555555556,1444.0,2315529.0
31100000,232606.0,34744.0,1580.0,11.0,61,366.0,77.99972222222222,1447.0,8504008.0
31100000,1839029.0,255264.0,11887.0,29.0,38,416.0,47.99888888888889,1451.0,81484057.0
31100000,243858.0,26669.0,1191.0,6.0,40,470.0,42.001666666666665,1460.0,5714074.0
31100000,115428.0,15224.0,608.0,7.0,45,389.0,24.560277777777777,1467.0,3818684.0
31100000,279408.0,39937.0,1290.0,7.0,45,389.0,72.56027777777778,1467.0,3818684.0
31100000,333302.0,50221.0,2219.0,6.0,45,389.0,120.55944444444444,1467.0,3818684.0
31100000,336220.0,28253.0,1032.0,6.0,27,230.0,54.000277777777775,1480.0,7188728.0
31100000,316096.0,26114.0,1527.0,19.011019283746556,27,230.0,126.00027777777778,1480.0,7188728.0
31100000,558655.0,73889.0,3165.0,8.0,71,328.0,23.99972222222222,1485.0,14452263.0
31100000,406754.0,70760.0,3671.0,8.0,27,310.0,24.00111111111111,1485.0,12171095.0
31100000,625951.0,133271.0,7850.0,7.0,35,432.0,24.200277777777778,1498.0,8356326.0
31100000,439187.0,43557.0,2548.0,6.0,34,313.0,66.00027777777778,1500.0,8716251.0
31100000,691390.0,67216.0,2887.0,12.0,61,260.0,24.00027777777778,1506.0,57777215.0
31100000,1057599.0,190597.0,9834.0,15.0,61,383.0,23.99888888888889,1520.0,32305427.0
31100000,3398331.0,253944.0,21562.0,16.0,63,423.0,42.00222222222222,1529.0,160709055.0
31100000,1388225.0,196005.0,8269.0,18.0,37,481.0,23.99972222222222,1535.0,81541066.0
31100000,1451172.0,235831.0,23175.0,15.0,50,362.0,48.00194444444445,1534.0,16578159.0
31100000,379344.0,47867.0,2015.0,13.0,63,342.0,79.32722222222222,1549.0,17153417.0
31100000,461062.0,62011.0,3284.0,13.0,63,342.0,151.32722222222222,1549.0,17153417.0
31100000,478448.0,35489.0,1328.0,11.0,52,185.0,41.999722222222225,1555.0,4922523.0
31100000,2326338.0,170198.0,9885.0,16.0,36,330.0,41.99861111111111,1559.0,121523024.0
31100000,553534.0,54675.0,1265.0,12.0,46,331.0,17.99861111111111,1605.0,39588092.0
31100000,916113.0,86324.0,3052.0,12.0,46,331.0,18.00138888888889,1605.0,39588092.0
31100000,959408.0,85904.0,4590.0,9.0,36,280.0,95.00194444444445,1608.0,13242036.0
31100000,306032.0,31181.0,1690.0,8.0,41,287.0,65.99861111111112,1644.0,4322774.0
31100000,130280.0,13239.0,862.0,7.0,55,248.0,42.00055555555556,1663.0,847854.0
31100000,71046.0,8727.0,958.0,5.0,40,172.0,66.99944444444445,1668.0,549795.0
31100000,395120.0,36715.0,3061.0,8.0,44,496.0,137.99805555555557,1669.0,4418692.0
31100000,1200630.0,116645.0,10762.0,20.0,64,342.0,54.0,1675.0,99223947.0
